category,by,post_id,post_link,post_message
body_positive,the_body_is_not_an_apology,201907573156278_2713185432028467,https://www.facebook.com/201907573156278/posts/2713185432028467/?substory_index=0,The #10ToolsIntensive is still enrolling for June! Click the link in the comments to learn more and enroll today ✨ #thebodyisnotanapology #tbinaa #radicalselflove #sonyareneetaylor . . [image description: photo of a person with brown skin and curly dark hair looking to the side against a white background. Below them is the logo for The Body Is Not An Apology consisting of orange  blue  and green pairs of legs. Next to the logo is written  “ten tools for radical self love intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,the_body_is_not_an_apology,201907573156278_2679640198716324,https://www.facebook.com/201907573156278/posts/2679640198716324/,“Tomate un momento para calmarte y trata de empatizar con la cantidad de negatividad que deben soportar todos los días a la vez que les pagan una miseria y amplia tu perspectiva.”  [image description: A person with long brown hair is wearing a blue coat and pink shirt. They are standing in front of a McDonald’s restaurant.]
body_positive,the_body_is_not_an_apology,201907573156278_2667421856604825,https://www.facebook.com/201907573156278/posts/2667421856604825/,“El hecho de que mi deseo y vínculo emocional tenga alguna complejidad no significa que sea menos válido y sus capas no significan soledad para mi u otra persona con mi particular clase de atracción.”  [Imagen de portada: una foto con dos personas sentadas en una cama. La persona de la izquierda tiene el pelo corto y lleva gafas  un top azul encima de una camiseta blanca y pantalones rojos oscuros. La persona de la derecha tiene el pelo oscuro  gafas  un collar naranja  un top gris y pantalones verdes. Están sonriendo y sus cabezas se inclinan a la izquierda. Fuente: Mushpa Y Mensa]
body_positive,the_body_is_not_an_apology,201907573156278_2718370678176609,https://www.facebook.com/201907573156278/posts/2718370678176609/, Encontrar el coraje para terminarlo fue la primera pagina del siguiente capitulo en mi habilidad de sentir amor por mi y por los demás en una forma saludable.   [image description: A person with chin-length black hair quietly sits on a bus as they look down with a sad expression. They are wearing a dark parka. City lights are visible in the background. Source: Flickr.com/MartinCooper]
body_positive,the_body_is_not_an_apology,201907573156278_2745135992166744,https://www.facebook.com/201907573156278/posts/2745135992166744/,“La manera en que entendemos y vemos al género como un binario no es inherente o fijo.”  [image description: Una persona con el pelo corto y rubio se sienta delante del océano con su espalda a la cámara. Se trata de llevar una chaqueta de cuero marrón y una bufanda marrón con gafas de sol   ya que mirar hacia el horizonte distante.]
body_positive,the_body_is_not_an_apology,201907573156278_2730955503584793,https://www.facebook.com/201907573156278/posts/2730955503584793/,“Cuando un niño se convierte en sustituto de pareja o mejor amigo los límites de la relación se difuminan. La situación empeora cuando el niño no puede satisfacer las necesidades emocionales del padre y el péndulo oscila de la atención al enojo.”  [image description: A grey-scale photo of a person with long dark hair. They are biting their fingers and wearing a sweater as they look downward.]
body_positive,the_body_is_not_an_apology,201907573156278_2654636237883387,https://www.facebook.com/201907573156278/posts/2654636237883387/, Pero nuestro deseo y lo deseados por otras personas que podemos ser  no es algo que se refiera solo a con quien tenemos o queremos tener sexo  o con qué frecuencia se tiene.  Tiene también que ver sobre el cómo tratamos al resto de las personas.   [Feature image: photo of a group of five friends of various genders  racial backgrounds  and fashion aesthetics having a party. They are actively engaged in conversation and looking at each other with joyful expressions on their faces. On the table in front of them are brightly-colored party hats  cups  and a pizza. Source: Zackary Drucker  The Gender Spectrum Collection]  *Note: We are aware that there is a currently technological issue barring you from seeing the actual photo for this article while in  share  mode. To see the actual photo connected to the article  click the link <3 *
body_positive,the_body_is_not_an_apology,201907573156278_2637437759603235,https://www.facebook.com/201907573156278/posts/2637437759603235/?substory_index=0,When you sign up for our 10 Tools for Radical Self Love Intensive E-course  you’ll gain access to a wealth of powerful course materials and tools: video lectures by TBINAA founder Sonya Renee Taylor. Radical readings. Structured coursework including opportunities for self-reflection. Power practices to put your new knowledge into immediate action in your life. Click the link in the comments to learn more. Remember  you’ll save 50% off with code LAUNCHLOVE! . . . #thebodyisnotanapology #sonyarenee #sonyareneetaylor #radicalselflove #selfcare #radicalselfcare  #mentalhealthawarenessmonth #effyourbeautystandards #healingjourney #10toolsintensive . . . [image description: photo close-up of an older person with light skin and brown hair who is looking off-camera with a subtle smile. Their left arm is bent and they are holding their hand over their head. They are wearing a light blue shirt. Behind them is a blurred landscape. Below them is the TBINAA logo with three pairs of legs in orange  blue  and green. Next to the legs reads  “Ten Tools for Radical Self Love Intensive | putting our radical self love tools to work | 4 week e-course”]
clean_eating,the_earth_diet,127773420588779_842067512839790,https://www.facebook.com/TheEarthDiet/videos/842067512839790/,Here are my top healthy Summer picks from Vitacost.com! Showing you how to shop for healthy delicious foods at a discounted price. Use my code: earthdiet for an extra 10% plus I’m giving away a $100 gift card to shop on Vitacost.com ❤️ Watch to win!
body_positive,revelist_heart_my_body,1507333669570495_2065010670469456,https://www.facebook.com/1507333669570495/posts/2065010670469456/,Time for a makeup haul!
body_positive,revelist_heart_my_body,1507333669570495_2064989770471546,https://www.facebook.com/1507333669570495/posts/2064989770471546/,Looks like Tati heard all that backlash about her impossibly poreless skin.
